店舗名,郵便番号,住所,曜日帯,開始時間,終了時間,種別,システム,料金
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,8:00,10:00,学生会員,30分,170
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,8:00,10:00,学生,30分,370
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,8:00,10:00,会員,30分,175
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,8:00,10:00,シニア,30分,175
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,8:00,10:00,一般,30分,420
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,5:00,10:00,学生会員,朝フリータイム,1380
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,5:00,10:00,学生,朝フリータイム,1440
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,5:00,10:00,会員,朝フリータイム,1560
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,5:00,10:00,シニア,朝フリータイム,1560
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,5:00,10:00,一般,朝フリータイム,1980
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,5:00,10:00,学生会員,朝フリータイム,2040
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,5:00,10:00,学生,朝フリータイム,2220
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,5:00,10:00,会員,朝フリータイム,2100
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,5:00,10:00,シニア,朝フリータイム,2100
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,5:00,10:00,一般,朝フリータイム,2520
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,学生会員,30分,230
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,学生,30分,240
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,会員,30分,260
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,シニア,30分,260
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,一般,30分,330
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,学生会員,30分,340
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,学生,30分,370
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,会員,30分,350
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,シニア,30分,350
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,一般,30分,420
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,学生会員,昼フリータイム,1110
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,学生,昼フリータイム,1170
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,会員,昼フリータイム,1310
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,シニア,昼フリータイム,1310
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,10:00,19:00,一般,昼フリータイム,1620
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,学生会員,昼フリータイム,1750
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,学生,昼フリータイム,1780
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,会員,昼フリータイム,1770
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,シニア,昼フリータイム,1770
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,土日祝,10:00,19:00,一般,昼フリータイム,2290
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,15:00,22:00,学生会員,夕方フリータイム,1200
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,15:00,22:00,学生,夕方フリータイム,1320
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,15:00,22:00,会員,夕方フリータイム,1590
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,15:00,22:00,シニア,夕方フリータイム,1590
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,15:00,22:00,一般,夕方フリータイム,1820
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,学生会員,夕方フリータイム,1750
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,学生,夕方フリータイム,1870
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,会員,夕方フリータイム,2090
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,シニア,夕方フリータイム,2090
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,15:00,22:00,一般,夕方フリータイム,2230
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,8:00,学生会員,30分,400
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,8:00,学生,30分,440
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,8:00,会員,30分,460
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,8:00,シニア,30分,460
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,8:00,一般,30分,560
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,19:00,8:00,学生会員,30分,500
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,19:00,8:00,学生,30分,550
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,19:00,8:00,会員,30分,540
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,19:00,8:00,シニア,30分,540
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土日祝祝前,19:00,8:00,一般,30分,680
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,5:00,学生会員,夜フリータイム,1020
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,5:00,学生,夜フリータイム,2020
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,5:00,会員,夜フリータイム,1990
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,5:00,シニア,夜フリータイム,1990
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,19:00,5:00,一般,夜フリータイム,2630
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,19:00,5:00,学生会員,夜フリータイム,2390
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,19:00,5:00,学生,夜フリータイム,2410
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,19:00,5:00,会員,夜フリータイム,2470
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,19:00,5:00,シニア,夜フリータイム,2470
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,19:00,5:00,一般,夜フリータイム,3190
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,22:00,5:00,学生会員,深夜フリータイム,920
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,22:00,5:00,学生,深夜フリータイム,1510
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,22:00,5:00,会員,深夜フリータイム,1380
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,22:00,5:00,シニア,深夜フリータイム,1380
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,平日,22:00,5:00,一般,深夜フリータイム,1550
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,学生会員,深夜フリータイム,1920
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,学生,深夜フリータイム,2090
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,会員,深夜フリータイム,1940
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,シニア,深夜フリータイム,1940
香椎駅前店,813-0013,福岡県福岡市東区香椎駅前1丁目17-52 ニューアイランドビル4〜5ＦJR香椎駅 正面改札出口より徒歩3分（受付：4F）,金土祝前,22:00,5:00,一般,深夜フリータイム,2140
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,学生会員,30分,240
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,学生,30分,260
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,会員,30分,260
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,シニア,30分,260
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,一般,30分,290
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,学生会員,30分,330
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,学生,30分,370
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,会員,30分,370
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,シニア,30分,370
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,一般,30分,420
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,学生会員,昼フリータイム,1150
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,学生,昼フリータイム,1220
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,会員,昼フリータイム,1240
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,シニア,昼フリータイム,1240
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,11:00,19:00,一般,昼フリータイム,1350
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,学生会員,昼フリータイム,1510
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,学生,昼フリータイム,1670
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,会員,昼フリータイム,1680
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,シニア,昼フリータイム,1680
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,11:00,19:00,一般,昼フリータイム,1880
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,16:00,22:00,学生会員,夕方フリータイム,1450
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,16:00,22:00,学生,夕方フリータイム,1570
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,16:00,22:00,会員,夕方フリータイム,1560
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,16:00,22:00,シニア,夕方フリータイム,1560
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,16:00,22:00,一般,夕方フリータイム,1700
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,16:00,22:00,学生会員,夕方フリータイム,1860
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,16:00,22:00,学生,夕方フリータイム,2060
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,16:00,22:00,会員,夕方フリータイム,2050
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,16:00,22:00,シニア,夕方フリータイム,2050
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,土日祝,16:00,22:00,一般,夕方フリータイム,2280
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,学生会員,30分,440
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,学生,30分,460
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,会員,30分,500
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,シニア,30分,500
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,一般,30分,550
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土日祝祝前,19:00,5:00,学生会員,30分,520
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土日祝祝前,19:00,5:00,学生,30分,550
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土日祝祝前,19:00,5:00,会員,30分,640
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土日祝祝前,19:00,5:00,シニア,30分,640
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土日祝祝前,19:00,5:00,一般,30分,680
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,学生会員,夜フリータイム,2050
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,学生,夜フリータイム,2130
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,会員,夜フリータイム,2310
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,シニア,夜フリータイム,2310
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,19:00,5:00,一般,夜フリータイム,2470
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土祝前,19:00,5:00,学生会員,夜フリータイム,2190
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土祝前,19:00,5:00,学生,夜フリータイム,2330
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土祝前,19:00,5:00,会員,夜フリータイム,2810
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土祝前,19:00,5:00,シニア,夜フリータイム,2810
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,金土祝前,19:00,5:00,一般,夜フリータイム,2900
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,22:00,5:00,学生会員,深夜フリータイム,1830
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,22:00,5:00,学生,深夜フリータイム,1910
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,22:00,5:00,会員,深夜フリータイム,2060
板宿駅前店,654-0021,兵庫県神戸市須磨区平田町2-2-8平井ビル 4〜5F山陽電鉄本線 板宿駅 南出口（東口）より徒歩1分（受付：4F）,平日,22:00,5:00,シニア,深夜フリータイム,2060
